key_id,player_id,family_name,given_name,birth_date,goal_keeper,defender,midfielder,forward,count_tournaments,list_tournaments,player_wikipedia_link
5997,P-63647,Matmour,Karim,1985-06-25,False,False,False,True,1,2010,https://en.wikipedia.org/wiki/Karim_Matmour
6001,P-21222,Matsuda,Naoki,1977-03-14,False,True,False,False,1,2002,https://en.wikipedia.org/wiki/Naoki_Matsuda
6002,P-03497,Matsui,Daisuke,1981-05-11,False,False,False,True,1,2010,https://en.wikipedia.org/wiki/Daisuke_Matsui
6008,P-04964,Matuidi,Blaise,1987-04-09,False,False,True,False,2,"2014, 2018",https://en.wikipedia.org/wiki/Blaise_Matuidi
6010,P-01018,Matysek,Adam,1968-07-19,True,False,False,False,1,2002,https://en.wikipedia.org/wiki/Adam_Matysek
6017,P-00548,Mavrič,Matej,1979-01-29,False,True,False,False,1,2010,https://en.wikipedia.org/wiki/Matej_Mavri%C4%8D
6018,P-98143,Mavuba,Rio,1984-03-08,False,False,True,False,1,2014,https://en.wikipedia.org/wiki/Rio_Mavuba
6019,P-47180,Maxwell,not applicable,1981-08-27,False,True,False,False,1,2014,"https://en.wikipedia.org/wiki/Maxwell_(footballer,_born_1981)"
6026,P-29185,Mazaheri,Mohammad Rashid,1989-05-18,True,False,False,False,1,2018,https://en.wikipedia.org/wiki/Mohammad_Rashid_Mazaheri
6028,P-09614,Mazraoui,Noussair,1997-11-14,False,True,False,False,1,2022,https://en.wikipedia.org/wiki/Noussair_Mazraoui
6033,P-80930,Mbaizo,Olivier,1997-08-15,False,True,False,False,1,2022,https://en.wikipedia.org/wiki/Olivier_Mbaizo
6035,P-64077,Mbappé,Kylian,1998-12-20,False,False,False,True,2,"2018, 2022",https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
6036,P-93828,Mbengue,Adama,1993-12-01,False,True,False,False,1,2018,https://en.wikipedia.org/wiki/Adama_Mbengue
6037,P-39394,Mbeumo,Bryan,1999-08-07,False,False,False,True,1,2022,https://en.wikipedia.org/wiki/Bryan_Mbeumo
6038,P-48783,Mbia,Stéphane,1986-05-20,False,True,True,False,2,"2010, 2014",https://en.wikipedia.org/wiki/St%C3%A9phane_Mbia
6041,P-29883,Mbodji,Kara,1989-11-22,False,True,False,False,1,2018,https://en.wikipedia.org/wiki/Kara_Mbodji
6045,P-15705,McAteer,Jason,1971-06-18,False,False,True,False,2,"1994, 2002",https://en.wikipedia.org/wiki/Jason_McAteer
6047,P-60597,McBride,Brian,1972-06-19,False,False,False,True,3,"1998, 2002, 2006",https://en.wikipedia.org/wiki/Brian_McBride
6051,P-59298,McCarthy,Benni,1977-11-12,False,False,False,True,2,"1998, 2002",https://en.wikipedia.org/wiki/Benni_McCarthy
6068,P-54658,McGlinchey,Michael,1987-01-07,False,False,True,False,1,2010,https://en.wikipedia.org/wiki/Michael_McGlinchey
6070,P-95590,McGowan,Ryan,1989-08-15,False,True,False,False,1,2014,https://en.wikipedia.org/wiki/Ryan_McGowan
6073,P-51406,McGree,Riley,1998-11-02,False,False,True,False,1,2022,https://en.wikipedia.org/wiki/Riley_McGree
6078,P-93567,McKay,Matt,1983-01-11,False,False,True,False,1,2014,https://en.wikipedia.org/wiki/Matt_McKay
6079,P-68952,McKennie,Weston,1998-08-28,False,False,True,False,1,2022,https://en.wikipedia.org/wiki/Weston_McKennie
6105,P-49014,Medel,Gary,1987-08-03,False,True,False,False,2,"2010, 2014",https://en.wikipedia.org/wiki/Gary_Medel
6106,P-02273,Medford,Hernán,1968-05-23,False,False,True,True,2,"1990, 2002",https://en.wikipedia.org/wiki/Hern%C3%A1n_Medford
6108,P-53231,Medina,Alberto,1983-05-29,False,False,True,False,1,2010,https://en.wikipedia.org/wiki/Alberto_Medina
6113,P-21704,Medjani,Carl,1985-05-15,False,True,False,False,2,"2010, 2014",https://en.wikipedia.org/wiki/Carl_Medjani
6114,P-34727,Medunjanin,Haris,1985-03-08,False,False,True,False,1,2014,https://en.wikipedia.org/wiki/Haris_Medunjanin
6126,P-51579,Mehmedi,Admir,1991-03-16,False,False,False,True,1,2014,https://en.wikipedia.org/wiki/Admir_Mehmedi
6130,P-53943,Meira,Fernando,1978-06-05,False,True,False,False,1,2006,https://en.wikipedia.org/wiki/Fernando_Meira
6131,P-88101,Meireles,Raul,1983-03-17,False,False,True,False,2,"2010, 2014",https://en.wikipedia.org/wiki/Raul_Meireles
6132,P-12127,Méïté,Abdoulaye,1980-10-06,False,True,False,False,1,2006,https://en.wikipedia.org/wiki/Abdoulaye_M%C3%A9%C3%AFt%C3%A9
6133,P-48887,Mejbri,Hannibal,2003-01-21,False,False,True,False,1,2022,https://en.wikipedia.org/wiki/Hannibal_Mejbri
6134,P-01538,Mejía,Alexander,1988-07-11,False,False,True,False,1,2014,https://en.wikipedia.org/wiki/Alexander_Mej%C3%ADa
6139,P-00668,Melki,Mourad,1975-05-09,False,False,True,True,2,"1998, 2002",https://en.wikipedia.org/wiki/Mourad_Melki
6141,P-06256,Mellberg,Olof,1977-09-03,False,True,False,False,2,"2002, 2006",https://en.wikipedia.org/wiki/Olof_Mellberg
6143,P-91602,Melliti,Sofiane,1978-08-18,False,False,True,False,1,2006,https://en.wikipedia.org/wiki/Sofiane_Melliti
6144,P-58840,Melo,Felipe,1983-08-26,False,False,True,False,1,2010,https://en.wikipedia.org/wiki/Felipe_Melo
6146,P-11495,Mena,Ángel,1988-01-21,False,False,True,False,1,2022,https://en.wikipedia.org/wiki/%C3%81ngel_Mena
6147,P-09990,Mena,Eugenio,1988-07-18,False,True,False,False,1,2014,https://en.wikipedia.org/wiki/Eugenio_Mena
6151,P-87003,Mendes,Nuno,2002-06-19,False,True,False,False,1,2022,"https://en.wikipedia.org/wiki/Nuno_Mendes_(footballer,_born_2002)"
6152,P-47801,Mendes,Pedro,1979-02-26,False,False,True,False,1,2010,"https://en.wikipedia.org/wiki/Pedro_Mendes_(footballer,_born_1979)"
6153,P-42534,Méndez,Édison,1979-03-16,False,False,True,True,3,"2002, 2006, 2014",https://en.wikipedia.org/wiki/%C3%89dison_M%C3%A9ndez
6154,P-17321,Méndez,Gustavo,1971-02-03,False,True,False,False,1,2002,https://en.wikipedia.org/wiki/Gustavo_M%C3%A9ndez
6156,P-77467,Méndez,Mario,1979-06-01,False,True,False,False,1,2006,https://en.wikipedia.org/wiki/Mario_M%C3%A9ndez_(Mexican_footballer)
6159,P-56839,Méndez,Sebas,1997-04-26,False,False,True,False,1,2022,https://en.wikipedia.org/wiki/Sebas_M%C3%A9ndez
6162,P-37161,Mendieta,Gaizka,1974-03-27,False,False,True,False,1,2002,https://en.wikipedia.org/wiki/Gaizka_Mendieta
6165,P-74131,Mendonça,not applicable,1982-10-09,False,False,True,False,1,2006,https://en.wikipedia.org/wiki/Ant%C3%B3nio_Mendon%C3%A7a
6168,P-07624,Mendoza,Sergio,1981-05-23,False,True,False,False,1,2010,https://en.wikipedia.org/wiki/Sergio_Mendoza
6169,P-71816,Mendy,Benjamin,1994-07-17,False,True,False,False,1,2018,https://en.wikipedia.org/wiki/Benjamin_Mendy
6170,P-45399,Mendy,Édouard,1992-03-01,True,False,False,False,1,2022,https://en.wikipedia.org/wiki/%C3%89douard_Mendy
6171,P-11718,Mendy,Formose,2001-01-02,False,True,False,False,1,2022,"https://en.wikipedia.org/wiki/Formose_Mendy_(footballer,_born_2001)"
6172,P-96697,Mendy,Nampalys,1992-06-23,False,False,True,False,1,2022,https://en.wikipedia.org/wiki/Nampalys_Mendy
6173,P-54550,Mendyl,Hamza,1997-10-21,False,True,False,False,1,2018,https://en.wikipedia.org/wiki/Hamza_Mendyl
6178,P-28517,Mensah,Gideon,1998-07-18,False,True,False,False,1,2022,"https://en.wikipedia.org/wiki/Gideon_Mensah_(footballer,_born_1998)"
6179,P-29967,Mensah,John,1982-11-29,False,True,False,False,2,"2006, 2010",https://en.wikipedia.org/wiki/John_Mensah
6180,P-93750,Mensah,Jonathan,1990-07-13,False,True,False,False,2,"2010, 2014",https://en.wikipedia.org/wiki/Jonathan_Mensah
6184,P-43736,Meola,Tony,1969-02-21,True,False,False,False,3,"1990, 1994, 2002",https://en.wikipedia.org/wiki/Tony_Meola
6185,P-74888,Mepham,Chris,1997-11-05,False,True,False,False,1,2022,https://en.wikipedia.org/wiki/Chris_Mepham
6186,P-32508,Mercado,Gabriel,1987-03-18,False,True,False,False,1,2018,https://en.wikipedia.org/wiki/Gabriel_Mercado
6189,P-87229,Mercado,Sigifredo,1968-12-21,False,False,True,False,1,2002,https://en.wikipedia.org/wiki/Sigifredo_Mercado
6190,P-61767,Meredith,James,1988-04-05,False,True,False,False,1,2018,https://en.wikipedia.org/wiki/James_Meredith_(soccer)
6191,P-81706,Meriah,Yassine,1993-07-02,False,True,False,False,2,"2018, 2022",https://en.wikipedia.org/wiki/Yassine_Meriah
6198,P-84852,Mertens,Dries,1987-05-06,False,False,False,True,3,"2014, 2018, 2022",https://en.wikipedia.org/wiki/Dries_Mertens
6199,P-02328,Mertesacker,Per,1984-09-29,False,True,False,False,3,"2006, 2010, 2014",https://en.wikipedia.org/wiki/Per_Mertesacker
6201,P-09059,Mesbah,Djamel,1984-10-09,False,True,False,False,2,"2010, 2014",https://en.wikipedia.org/wiki/Djamel_Mesbah
6203,P-86109,Mesén,Álvaro,1972-12-24,True,False,False,False,2,"2002, 2006",https://en.wikipedia.org/wiki/%C3%81lvaro_Mes%C3%A9n
6204,P-26637,Meshaal,Mostafa,2001-03-28,False,False,True,False,1,2022,https://en.wikipedia.org/wiki/Mostafa_Meshaal_(footballer)
6207,P-14758,Messi,Lionel,1987-06-24,False,False,False,True,5,"2006, 2010, 2014, 2018, 2022",https://en.wikipedia.org/wiki/Lionel_Messi
6213,P-83436,Mettomo,Lucien,1977-04-19,False,True,False,False,1,2002,https://en.wikipedia.org/wiki/Lucien_Mettomo
6214,P-04065,Metzelder,Christoph,1980-11-05,False,True,False,False,2,"2002, 2006",https://en.wikipedia.org/wiki/Christoph_Metzelder
6216,P-22930,Meunier,Thomas,1991-09-12,False,True,True,False,2,"2018, 2022",https://en.wikipedia.org/wiki/Thomas_Meunier
6220,P-95278,Meza,Maximiliano,1992-12-15,False,False,True,False,1,2018,"https://en.wikipedia.org/wiki/Maximiliano_Meza_(footballer,_born_1992)"
6221,P-72780,Mhedhebi,Imed,1976-03-22,False,False,False,True,1,2002,https://en.wikipedia.org/wiki/Imed_Mhedhebi
6226,P-89928,Michaelsen,Jan,1970-11-28,False,False,True,False,1,2002,https://en.wikipedia.org/wiki/Jan_Michaelsen
6228,P-21945,Michel,Luis Ernesto,1979-07-21,True,False,False,False,1,2010,https://en.wikipedia.org/wiki/Luis_Ernesto_Michel
6234,P-57906,Micoud,Johan,1973-07-24,False,False,True,False,1,2002,https://en.wikipedia.org/wiki/Johan_Micoud
6239,P-10313,Mignolet,Simon,1988-03-06,True,False,False,False,3,"2014, 2018, 2022",https://en.wikipedia.org/wiki/Simon_Mignolet
6240,P-28497,Miguel,not applicable,1980-01-04,False,True,False,False,2,"2006, 2010",https://en.wikipedia.org/wiki/Miguel_Monteiro
6252,P-01164,Mikel,John Obi,1987-04-22,False,False,True,False,2,"2014, 2018",https://en.wikipedia.org/wiki/John_Obi_Mikel
6254,P-75168,Mila,Sebastian,1982-07-10,False,False,True,False,1,2006,https://en.wikipedia.org/wiki/Sebastian_Mila
6261,P-57535,Milenković,Nikola,1997-10-12,False,True,False,False,2,"2018, 2022",https://en.wikipedia.org/wiki/Nikola_Milenkovi%C4%87
6262,P-69073,Milevskyi,Artem,1985-01-12,False,False,False,True,1,2006,https://en.wikipedia.org/wiki/Artem_Milevskyi
6263,P-39459,Milijaš,Nenad,1983-04-30,False,False,True,False,1,2010,https://en.wikipedia.org/wiki/Nenad_Milija%C5%A1
6264,P-12381,Milik,Arkadiusz,1994-02-28,False,False,False,True,2,"2018, 2022",https://en.wikipedia.org/wiki/Arkadiusz_Milik
6265,P-27744,Milinković-Savić,Sergej,1995-02-27,False,False,True,False,2,"2018, 2022",https://en.wikipedia.org/wiki/Sergej_Milinkovi%C4%87-Savi%C4%87
6266,P-24245,Milinković-Savić,Vanja,1997-02-20,True,False,False,False,1,2022,https://en.wikipedia.org/wiki/Vanja_Milinkovi%C4%87-Savi%C4%87
6267,P-84477,Milinovič,Željko,1969-10-12,False,True,False,False,1,2002,https://en.wikipedia.org/wiki/%C5%BDeljko_Milinovi%C4%8D
6269,P-55590,Militão,Éder,1998-01-18,False,True,False,False,1,2022,https://en.wikipedia.org/wiki/%C3%89der_Milit%C3%A3o
6270,P-28014,Milito,Diego,1979-06-12,False,False,False,True,1,2010,https://en.wikipedia.org/wiki/Diego_Milito
6271,P-91357,Milito,Gabriel,1980-09-07,False,True,False,False,1,2006,https://en.wikipedia.org/wiki/Gabriel_Milito
6272,P-44932,Milivojević,Luka,1991-04-07,False,False,True,False,1,2018,https://en.wikipedia.org/wiki/Luka_Milivojevi%C4%87
6275,P-00809,Millar,Liam,1999-09-27,False,False,True,False,1,2022,https://en.wikipedia.org/wiki/Liam_Millar
6276,P-39840,Millar,Rodrigo,1981-11-03,False,False,True,False,1,2010,https://en.wikipedia.org/wiki/Rodrigo_Millar
6280,P-31806,Miller,Kamal,1997-05-16,False,True,False,False,1,2022,https://en.wikipedia.org/wiki/Kamal_Miller
6281,P-88814,Miller,Roy,1984-11-24,False,True,False,False,1,2014,https://en.wikipedia.org/wiki/Roy_Miller_(footballer)
6283,P-36196,Milligan,Mark,1985-08-04,False,True,True,False,4,"2006, 2010, 2014, 2018",https://en.wikipedia.org/wiki/Mark_Milligan
6284,P-68164,Mills,Danny,1977-05-18,False,True,False,False,1,2002,https://en.wikipedia.org/wiki/Danny_Mills
6287,P-95616,Milner,James,1986-01-04,False,False,True,False,2,"2010, 2014",https://en.wikipedia.org/wiki/James_Milner
6288,P-48250,Milošević,Savo,1973-09-02,False,False,False,True,2,"1998, 2006",https://en.wikipedia.org/wiki/Savo_Milo%C5%A1evi%C4%87
6290,P-45235,Miloy,not applicable,1981-05-27,False,False,True,False,1,2006,https://en.wikipedia.org/wiki/Miloy
6294,P-14360,Min-jae,Kim,1996-11-15,False,True,False,False,1,2022,https://en.wikipedia.org/wiki/Kim_Min-jae_(footballer)
6295,P-97485,Min-kyu,Song,1999-09-12,False,False,True,False,1,2022,https://en.wikipedia.org/wiki/Song_Min-kyu_(footballer)
6296,P-43196,Mina,Yerry,1994-09-23,False,True,False,False,1,2018,https://en.wikipedia.org/wiki/Yerry_Mina
6299,P-05559,Minamino,Takumi,1995-01-16,False,False,True,False,1,2022,https://en.wikipedia.org/wiki/Takumi_Minamino
6301,P-01933,Minda,Oswaldo,1983-07-26,False,False,True,False,1,2014,https://en.wikipedia.org/wiki/Oswaldo_Minda
6303,P-87223,Mineiro,not applicable,1975-08-02,False,False,True,False,1,2006,https://en.wikipedia.org/wiki/Mineiro_(footballer)
6311,P-25209,Mirallas,Kevin,1987-10-05,False,False,True,False,1,2014,https://en.wikipedia.org/wiki/Kevin_Mirallas
6312,P-11064,Miranchuk,Aleksei,1995-10-17,False,False,True,False,1,2018,https://en.wikipedia.org/wiki/Aleksei_Miranchuk
6313,P-23559,Miranchuk,Anton,1995-10-17,False,False,True,False,1,2018,https://en.wikipedia.org/wiki/Anton_Miranchuk
6315,P-84301,Miranda,not applicable,1984-09-07,False,True,False,False,1,2018,"https://en.wikipedia.org/wiki/Miranda_(footballer,_born_1984)"
6321,P-18605,Mirzapour,Ebrahim,1978-09-16,True,False,False,False,1,2006,https://en.wikipedia.org/wiki/Ebrahim_Mirzapour
6322,P-75995,Misimović,Zvjezdan,1982-06-05,False,False,True,False,1,2014,https://en.wikipedia.org/wiki/Zvjezdan_Misimovi%C4%87
6326,P-22633,Mitoma,Kaoru,1997-05-20,False,False,True,False,1,2022,https://en.wikipedia.org/wiki/Kaoru_Mitoma
6327,P-97050,Mitroglou,Kostas,1988-03-12,False,False,False,True,1,2014,https://en.wikipedia.org/wiki/Kostas_Mitroglou
6329,P-85696,Mitrović,Aleksandar,1994-09-16,False,False,False,True,2,"2018, 2022",https://en.wikipedia.org/wiki/Aleksandar_Mitrovi%C4%87
6330,P-19069,Mitrović,Stefan,1990-05-22,False,True,False,False,1,2022,"https://en.wikipedia.org/wiki/Stefan_Mitrovi%C4%87_(footballer,_born_1990)"
6338,P-11915,Miyamoto,Tsuneyasu,1977-02-07,False,True,False,False,2,"2002, 2006",https://en.wikipedia.org/wiki/Tsuneyasu_Miyamoto
6341,P-56718,Mjällby,Johan,1971-02-09,False,True,False,False,1,2002,https://en.wikipedia.org/wiki/Johan_Mj%C3%A4llby
6343,P-44407,Mkacher,Mohamed,1975-05-25,False,True,False,False,1,2002,https://en.wikipedia.org/wiki/Mohamed_Mkacher
6344,P-32986,Mkademi,Emir,1978-08-20,False,True,False,False,1,2002,https://en.wikipedia.org/wiki/Emir_Mkademi
6347,P-82143,Mladenović,Filip,1991-08-15,False,True,False,False,1,2022,https://en.wikipedia.org/wiki/Filip_Mladenovi%C4%87
6350,P-61850,Mnari,Jawhar,1976-11-08,False,False,True,False,1,2006,https://en.wikipedia.org/wiki/Jawhar_Mnari
6351,P-30964,Mngomeni,Thabo,1969-06-24,False,False,True,False,1,2002,https://en.wikipedia.org/wiki/Thabo_Mngomeni
6352,P-53464,Mnguni,Bennett,1974-03-18,False,False,True,False,1,2002,https://en.wikipedia.org/wiki/Bennett_Mnguni
6359,P-26472,Modise,Teko,1982-12-22,False,False,True,False,1,2010,https://en.wikipedia.org/wiki/Teko_Modise
6360,P-29491,Modrić,Luka,1985-09-09,False,False,True,False,4,"2006, 2014, 2018, 2022",https://en.wikipedia.org/wiki/Luka_Modri%C4%87
6363,P-01665,Mogilevets,Pavel,1993-01-25,False,False,True,False,1,2014,https://en.wikipedia.org/wiki/Pavel_Mogilevets
6366,P-00384,Mohamed,Habib,1983-12-10,False,True,False,False,1,2006,https://en.wikipedia.org/wiki/Habib_Mohamed
6368,P-15566,Mohamedi,Munir,1989-05-10,True,False,False,False,2,"2018, 2022",https://en.wikipedia.org/wiki/Munir_Mohamedi
6369,P-01077,Mohammad,Ismaeel,1990-04-05,False,True,False,False,1,2022,https://en.wikipedia.org/wiki/Ismaeel_Mohammad
6370,P-74098,Mohammadi,Milad,1993-09-29,False,True,False,False,2,"2018, 2022",https://en.wikipedia.org/wiki/Milad_Mohammadi
6375,P-84382,Moharrami,Sadegh,1996-03-01,False,True,False,False,1,2022,https://en.wikipedia.org/wiki/Sadegh_Moharrami
6377,P-37703,Mohsen,Marwan,1989-02-26,False,False,False,True,1,2018,https://en.wikipedia.org/wiki/Marwan_Mohsen
6378,P-07796,Mojica,Johan,1992-08-21,False,True,False,False,1,2018,https://en.wikipedia.org/wiki/Johan_Mojica
6380,P-65611,Mokoena,Aaron,1980-11-25,False,True,False,False,2,"2002, 2010",https://en.wikipedia.org/wiki/Aaron_Mokoena
6381,P-99521,Mokoena,Teboho,1974-07-10,False,False,True,False,1,2002,"https://en.wikipedia.org/wiki/Teboho_Mokoena_(footballer,_born_1974)"
6387,P-68024,Molefe,Thabang,1979-04-11,False,True,False,False,1,2002,https://en.wikipedia.org/wiki/Thabang_Molefe
6389,P-84430,Molina,Nahuel,1998-04-06,False,True,False,False,1,2022,https://en.wikipedia.org/wiki/Nahuel_Molina
6399,P-02080,Mondragón,Faryd,1971-06-21,True,False,False,False,3,"1994, 1998, 2014",https://en.wikipedia.org/wiki/Faryd_Mondrag%C3%B3n
6404,P-65411,Moniwa,Teruyuki,1981-09-08,False,True,False,False,1,2006,https://en.wikipedia.org/wiki/Teruyuki_Moniwa
6407,P-11593,Monreal,Nacho,1986-02-26,False,True,False,False,1,2018,https://en.wikipedia.org/wiki/Nacho_Monreal
6409,P-23272,Montazeri,Pejman,1983-09-06,False,True,False,False,2,"2014, 2018",https://en.wikipedia.org/wiki/Pejman_Montazeri
6410,P-01311,Montella,Vincenzo,1974-06-18,False,False,False,True,1,2002,https://en.wikipedia.org/wiki/Vincenzo_Montella
6412,P-55935,Montero,Jefferson,1989-09-01,False,False,True,False,1,2014,https://en.wikipedia.org/wiki/Jefferson_Montero
6414,P-38683,Montero,Paolo,1971-09-03,False,True,False,False,1,2002,https://en.wikipedia.org/wiki/Paolo_Montero
6416,P-36212,Montes,César,1997-02-24,False,True,False,False,1,2022,https://en.wikipedia.org/wiki/C%C3%A9sar_Montes
6418,P-74155,Montes,Juan Pablo,1985-10-26,False,True,False,False,1,2014,https://en.wikipedia.org/wiki/Juan_Pablo_Montes
6420,P-91431,Montiel,Gonzalo,1997-01-01,False,True,False,False,1,2022,https://en.wikipedia.org/wiki/Gonzalo_Montiel
6421,P-51433,Montiel,José,1988-03-19,False,False,True,False,1,2006,https://en.wikipedia.org/wiki/Jos%C3%A9_Montiel
6422,P-37678,Montolivo,Riccardo,1985-01-18,False,False,True,False,1,2010,https://en.wikipedia.org/wiki/Riccardo_Montolivo
6427,P-34018,Moon,Seon-min,1992-06-09,False,False,True,False,1,2018,https://en.wikipedia.org/wiki/Moon_Seon-min
6428,P-07233,Moon-hwan,Kim,1995-08-01,False,True,False,False,1,2022,https://en.wikipedia.org/wiki/Kim_Moon-hwan
6430,P-66908,Moore,Craig,1975-12-12,False,True,False,False,2,"2006, 2010",https://en.wikipedia.org/wiki/Craig_Moore
6432,P-86464,Moore,Joe-Max,1971-02-23,False,False,False,True,3,"1994, 1998, 2002",https://en.wikipedia.org/wiki/Joe-Max_Moore
6433,P-10657,Moore,Kieffer,1992-08-08,False,False,False,True,1,2022,https://en.wikipedia.org/wiki/Kieffer_Moore
6436,P-48265,Moore,Shaq,1996-11-02,False,True,False,False,1,2022,https://en.wikipedia.org/wiki/Shaq_Moore
6440,P-95847,Mooy,Aaron,1990-09-15,False,False,True,False,2,"2018, 2022",https://en.wikipedia.org/wiki/Aaron_Mooy
6442,P-18894,Mora,Cristian,1979-08-26,True,False,False,False,1,2006,https://en.wikipedia.org/wiki/Cristian_Mora
6449,P-98036,Morales,Ramón,1975-10-10,False,False,True,False,2,"2002, 2006",https://en.wikipedia.org/wiki/Ram%C3%B3n_Morales
6450,P-48761,Morales,Richard,1975-02-21,False,False,False,True,1,2002,https://en.wikipedia.org/wiki/Richard_Morales
6454,P-47188,Moras,Vangelis,1981-08-26,False,True,False,False,2,"2010, 2014",https://en.wikipedia.org/wiki/Vangelis_Moras
6455,P-29274,Morata,Álvaro,1992-10-23,False,False,False,True,1,2022,https://en.wikipedia.org/wiki/%C3%81lvaro_Morata
6460,P-92476,Moreira,Leonel,1990-04-02,True,False,False,False,1,2018,https://en.wikipedia.org/wiki/Leonel_Moreira
6462,P-53028,Morel,Claudio,1978-02-02,False,True,False,False,1,2010,https://en.wikipedia.org/wiki/Claudio_Morel_Rodr%C3%ADguez
6464,P-21208,Moreno,Héctor,1988-01-17,False,True,False,False,4,"2010, 2014, 2018, 2022",https://en.wikipedia.org/wiki/H%C3%A9ctor_Moreno
6470,P-74506,Morgan,Lester,1976-05-02,True,False,False,False,1,2002,https://en.wikipedia.org/wiki/Lester_Morgan
6472,P-08514,Morientes,Fernando,1976-04-05,False,False,False,True,2,"1998, 2002",https://en.wikipedia.org/wiki/Fernando_Morientes
6474,P-12781,Morimoto,Takayuki,1988-05-07,False,False,False,True,1,2010,https://en.wikipedia.org/wiki/Takayuki_Morimoto
6477,P-03401,Morínigo,Gustavo,1977-01-23,False,False,True,False,1,2002,https://en.wikipedia.org/wiki/Gustavo_Mor%C3%ADnigo
6478,P-49610,Morioka,Ryuzo,1975-10-07,False,True,False,False,1,2002,https://en.wikipedia.org/wiki/Ryuzo_Morioka
6479,P-22568,Moriri,Surprise,1980-03-20,False,False,True,False,1,2010,https://en.wikipedia.org/wiki/Surprise_Moriri
6480,P-27263,Morishige,Masato,1987-05-21,False,True,False,False,1,2014,https://en.wikipedia.org/wiki/Masato_Morishige
6481,P-17348,Morishima,Hiroaki,1972-04-30,False,False,True,False,2,"1998, 2002",https://en.wikipedia.org/wiki/Hiroaki_Morishima
6482,P-75751,Morita,Hidemasa,1995-05-10,False,False,True,False,1,2022,https://en.wikipedia.org/wiki/Hidemasa_Morita
6487,P-69082,Morrell,Joe,1997-01-03,False,False,True,False,1,2022,https://en.wikipedia.org/wiki/Joe_Morrell
6489,P-77402,Morris,Jordan,1994-10-26,False,False,False,True,1,2022,https://en.wikipedia.org/wiki/Jordan_Morris
6490,P-83418,Morrison,Clinton,1979-05-14,False,False,False,True,1,2002,https://en.wikipedia.org/wiki/Clinton_Morrison
6491,P-50801,Morsy,Sam,1991-09-10,False,False,True,False,1,2018,https://en.wikipedia.org/wiki/Sam_Morsy
6499,P-26900,Moses,Victor,1990-12-12,False,False,True,True,2,"2014, 2018",https://en.wikipedia.org/wiki/Victor_Moses
6502,P-45524,Moss,Glen,1983-01-19,True,False,False,False,1,2010,https://en.wikipedia.org/wiki/Glen_Moss
6503,P-09673,Mostefa,Mehdi,1983-08-30,False,False,True,False,1,2014,https://en.wikipedia.org/wiki/Mehdi_Mostefa
6504,P-76220,Mostovoi,Aleksandr,1968-08-22,False,False,True,False,2,"1994, 2002",https://en.wikipedia.org/wiki/Aleksandr_Mostovoi
6509,P-32717,Motta,Thiago,1982-08-28,False,False,True,False,1,2014,https://en.wikipedia.org/wiki/Thiago_Motta
6510,P-69611,Mouath,Malek,1981-08-10,False,False,False,True,1,2006,https://en.wikipedia.org/wiki/Malek_Mouath
6511,P-67914,Moubandje,François,1990-06-21,False,True,False,False,1,2018,https://en.wikipedia.org/wiki/Fran%C3%A7ois_Moubandje
6513,P-65896,Moukandjo,Benjamin,1988-11-12,False,False,False,True,1,2014,https://en.wikipedia.org/wiki/Benjamin_Moukandjo
6514,P-04137,Moukoko,Youssoufa,2004-11-20,False,False,False,True,1,2022,https://en.wikipedia.org/wiki/Youssoufa_Moukoko
6515,P-90012,Mount,Mason,1999-01-10,False,False,True,False,1,2022,https://en.wikipedia.org/wiki/Mason_Mount
6517,P-89743,Moutinho,João,1986-09-08,False,False,True,False,2,"2014, 2018",https://en.wikipedia.org/wiki/Jo%C3%A3o_Moutinho
6523,P-90633,Mpenza,Mbo,1976-12-04,False,False,False,True,2,"1998, 2002",https://en.wikipedia.org/wiki/Mbo_Mpenza
6524,P-39078,Mphela,Katlego,1984-11-29,False,False,False,True,1,2010,https://en.wikipedia.org/wiki/Katlego_Mphela
6527,P-81872,Mrđa,Dragan,1984-01-23,False,False,False,True,1,2010,https://en.wikipedia.org/wiki/Dragan_Mr%C4%91a
6530,P-25741,Msakni,Youssef,1990-10-28,False,False,False,True,1,2022,https://en.wikipedia.org/wiki/Youssef_Msakni
6532,P-23395,Mtiliga,Patrick,1981-01-28,False,True,False,False,1,2010,https://en.wikipedia.org/wiki/Patrick_Mtiliga
6534,P-83904,Mucha,Ján,1982-12-05,True,False,False,False,1,2010,https://en.wikipedia.org/wiki/J%C3%A1n_Mucha
6539,P-63525,Mujdža,Mensur,1984-03-28,False,True,False,False,1,2014,https://en.wikipedia.org/wiki/Mensur_Mujd%C5%BEa
6542,P-65059,Mukansi,MacDonald,1975-05-26,False,False,True,False,1,2002,https://en.wikipedia.org/wiki/MacDonald_Mukansi
6555,P-37656,Müller,Patrick,1976-12-17,False,True,False,False,1,2006,https://en.wikipedia.org/wiki/Patrick_M%C3%BCller_(footballer)
6557,P-28154,Müller,Thomas,1989-09-13,False,False,True,True,4,"2010, 2014, 2018, 2022",https://en.wikipedia.org/wiki/Thomas_M%C3%BCller
6559,P-86132,Mulligan,Dave,1982-03-24,False,False,True,False,1,2010,https://en.wikipedia.org/wiki/Dave_Mulligan
6561,P-91408,Mun,In-guk,1978-09-29,False,False,True,False,1,2010,https://en.wikipedia.org/wiki/Mun_In-guk
